count,datasourceId,variable,field,runId,value
str,gene2phenotype,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,gene2phenotype,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,gene2phenotype,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,gene2phenotype,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,gene2phenotype,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,uniprot_literature,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,uniprot_literature,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,uniprot_literature,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,uniprot_literature,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,uniprot_literature,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,eva_somatic,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,eva_somatic,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,eva_somatic,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,eva_somatic,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,eva_somatic,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,ot_genetics_portal,evidenceDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,ot_genetics_portal,evidenceDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,ot_genetics_portal,evidenceDistinctFieldsCountByDatasource,drugId,21.02,
str,ot_genetics_portal,evidenceDistinctFieldsCountByDatasource,variantId,21.02,
str,ot_genetics_portal,evidenceDistinctFieldsCountByDatasource,literature,21.02,
str,all,evidenceInvalidTotalCount,,21.02,
str,all,evidenceDuplicateTotalCount,,21.02,
str,all,evidenceUnresolvedTargetTotalCount,,21.02,
str,all,evidenceUnresolvedDiseaseTotalCount,,21.02,
str,europepmc,evidenceInvalidCountByDatasource,,21.02,
str,genomics_england,evidenceInvalidCountByDatasource,,21.02,
str,,evidenceInvalidCountByDatasource,,21.02,
str,chembl,evidenceInvalidCountByDatasource,,21.02,
str,slapenrich,evidenceInvalidCountByDatasource,,21.02,
str,expression_atlas,evidenceInvalidCountByDatasource,,21.02,
str,reactome,evidenceInvalidCountByDatasource,,21.02,
str,sysbio,evidenceInvalidCountByDatasource,,21.02,
str,phenodigm,evidenceInvalidCountByDatasource,,21.02,
str,phewas_catalog,evidenceInvalidCountByDatasource,,21.02,
str,cancer_gene_census,evidenceInvalidCountByDatasource,,21.02,
str,progeny,evidenceInvalidCountByDatasource,,21.02,
str,clingen,evidenceInvalidCountByDatasource,,21.02,
str,eva,evidenceInvalidCountByDatasource,,21.02,
str,gene2phenotype,evidenceInvalidCountByDatasource,,21.02,
str,uniprot_literature,evidenceInvalidCountByDatasource,,21.02,
str,eva_somatic,evidenceInvalidCountByDatasource,,21.02,
str,ot_genetics_portal,evidenceInvalidCountByDatasource,,21.02,
str,europepmc,evidenceDuplicateCountByDatasource,,21.02,
str,chembl,evidenceDuplicateCountByDatasource,,21.02,
str,slapenrich,evidenceDuplicateCountByDatasource,,21.02,
str,expression_atlas,evidenceDuplicateCountByDatasource,,21.02,
str,reactome,evidenceDuplicateCountByDatasource,,21.02,
str,sysbio,evidenceDuplicateCountByDatasource,,21.02,
str,phenodigm,evidenceDuplicateCountByDatasource,,21.02,
str,progeny,evidenceDuplicateCountByDatasource,,21.02,
str,eva,evidenceDuplicateCountByDatasource,,21.02,
str,ot_genetics_portal,evidenceDuplicateCountByDatasource,,21.02,
str,europepmc,evidenceUnresolvedTargetCountByDatasource,,21.02,
str,,evidenceUnresolvedTargetCountByDatasource,,21.02,
str,chembl,evidenceUnresolvedTargetCountByDatasource,,21.02,
str,slapenrich,evidenceUnresolvedTargetCountByDatasource,,21.02,
str,expression_atlas,evidenceUnresolvedTargetCountByDatasource,,21.02,
str,reactome,evidenceUnresolvedTargetCountByDatasource,,21.02,
str,phenodigm,evidenceUnresolvedTargetCountByDatasource,,21.02,
str,uniprot_literature,evidenceUnresolvedTargetCountByDatasource,,21.02,
str,ot_genetics_portal,evidenceUnresolvedTargetCountByDatasource,,21.02,
str,europepmc,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,genomics_england,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,chembl,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,expression_atlas,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,reactome,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,phenodigm,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,phewas_catalog,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,cancer_gene_census,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,progeny,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,clingen,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,eva,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,gene2phenotype,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,uniprot_literature,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,eva_somatic,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,ot_genetics_portal,evidenceUnresolvedDiseaseCountByDatasource,,21.02,
str,europepmc,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,europepmc,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,europepmc,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,europepmc,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,europepmc,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,genomics_england,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,genomics_england,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,genomics_england,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,genomics_england,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,genomics_england,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,chembl,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,chembl,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,chembl,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,chembl,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,chembl,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,slapenrich,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,slapenrich,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,slapenrich,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,slapenrich,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,slapenrich,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,expression_atlas,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,expression_atlas,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,expression_atlas,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,expression_atlas,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,expression_atlas,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,reactome,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,reactome,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,reactome,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,reactome,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,reactome,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,sysbio,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,sysbio,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,sysbio,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,sysbio,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,sysbio,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,phenodigm,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,phenodigm,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,phenodigm,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,phenodigm,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,phenodigm,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,phewas_catalog,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,phewas_catalog,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,phewas_catalog,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,phewas_catalog,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,phewas_catalog,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,cancer_gene_census,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,cancer_gene_census,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,cancer_gene_census,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,cancer_gene_census,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,cancer_gene_census,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,progeny,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,progeny,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,progeny,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,progeny,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,progeny,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,clingen,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,clingen,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,clingen,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,clingen,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,clingen,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,eva,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,eva,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,eva,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,eva,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,eva,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,gene2phenotype,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,gene2phenotype,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,gene2phenotype,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,gene2phenotype,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,gene2phenotype,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,uniprot_literature,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,uniprot_literature,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,uniprot_literature,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,uniprot_literature,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,uniprot_literature,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,eva_somatic,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,eva_somatic,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,eva_somatic,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,eva_somatic,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,eva_somatic,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,ot_genetics_portal,evidenceInvalidDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,ot_genetics_portal,evidenceInvalidDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,ot_genetics_portal,evidenceInvalidDistinctFieldsCountByDatasource,drugId,21.02,
str,ot_genetics_portal,evidenceInvalidDistinctFieldsCountByDatasource,variantId,21.02,
str,ot_genetics_portal,evidenceInvalidDistinctFieldsCountByDatasource,literature,21.02,
str,europepmc,evidenceDuplicateDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,europepmc,evidenceDuplicateDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,europepmc,evidenceDuplicateDistinctFieldsCountByDatasource,drugId,21.02,
str,europepmc,evidenceDuplicateDistinctFieldsCountByDatasource,variantId,21.02,
str,europepmc,evidenceDuplicateDistinctFieldsCountByDatasource,literature,21.02,
str,chembl,evidenceDuplicateDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,chembl,evidenceDuplicateDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,chembl,evidenceDuplicateDistinctFieldsCountByDatasource,drugId,21.02,
str,chembl,evidenceDuplicateDistinctFieldsCountByDatasource,variantId,21.02,
str,chembl,evidenceDuplicateDistinctFieldsCountByDatasource,literature,21.02,
str,slapenrich,evidenceDuplicateDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,slapenrich,evidenceDuplicateDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,slapenrich,evidenceDuplicateDistinctFieldsCountByDatasource,drugId,21.02,
str,slapenrich,evidenceDuplicateDistinctFieldsCountByDatasource,variantId,21.02,
str,slapenrich,evidenceDuplicateDistinctFieldsCountByDatasource,literature,21.02,
str,expression_atlas,evidenceDuplicateDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,expression_atlas,evidenceDuplicateDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,expression_atlas,evidenceDuplicateDistinctFieldsCountByDatasource,drugId,21.02,
str,expression_atlas,evidenceDuplicateDistinctFieldsCountByDatasource,variantId,21.02,
str,expression_atlas,evidenceDuplicateDistinctFieldsCountByDatasource,literature,21.02,
str,reactome,evidenceDuplicateDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,reactome,evidenceDuplicateDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,reactome,evidenceDuplicateDistinctFieldsCountByDatasource,drugId,21.02,
str,reactome,evidenceDuplicateDistinctFieldsCountByDatasource,variantId,21.02,
str,reactome,evidenceDuplicateDistinctFieldsCountByDatasource,literature,21.02,
str,sysbio,evidenceDuplicateDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,sysbio,evidenceDuplicateDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,sysbio,evidenceDuplicateDistinctFieldsCountByDatasource,drugId,21.02,
str,sysbio,evidenceDuplicateDistinctFieldsCountByDatasource,variantId,21.02,
str,sysbio,evidenceDuplicateDistinctFieldsCountByDatasource,literature,21.02,
str,phenodigm,evidenceDuplicateDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,phenodigm,evidenceDuplicateDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,phenodigm,evidenceDuplicateDistinctFieldsCountByDatasource,drugId,21.02,
str,phenodigm,evidenceDuplicateDistinctFieldsCountByDatasource,variantId,21.02,
str,phenodigm,evidenceDuplicateDistinctFieldsCountByDatasource,literature,21.02,
str,progeny,evidenceDuplicateDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,progeny,evidenceDuplicateDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,progeny,evidenceDuplicateDistinctFieldsCountByDatasource,drugId,21.02,
str,progeny,evidenceDuplicateDistinctFieldsCountByDatasource,variantId,21.02,
str,progeny,evidenceDuplicateDistinctFieldsCountByDatasource,literature,21.02,
str,eva,evidenceDuplicateDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,eva,evidenceDuplicateDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,eva,evidenceDuplicateDistinctFieldsCountByDatasource,drugId,21.02,
str,eva,evidenceDuplicateDistinctFieldsCountByDatasource,variantId,21.02,
str,eva,evidenceDuplicateDistinctFieldsCountByDatasource,literature,21.02,
str,ot_genetics_portal,evidenceDuplicateDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,ot_genetics_portal,evidenceDuplicateDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,ot_genetics_portal,evidenceDuplicateDistinctFieldsCountByDatasource,drugId,21.02,
str,ot_genetics_portal,evidenceDuplicateDistinctFieldsCountByDatasource,variantId,21.02,
str,ot_genetics_portal,evidenceDuplicateDistinctFieldsCountByDatasource,literature,21.02,
str,europepmc,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,europepmc,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,europepmc,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,drugId,21.02,
str,europepmc,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,variantId,21.02,
str,europepmc,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,literature,21.02,
str,,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,drugId,21.02,
str,,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,variantId,21.02,
str,,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,literature,21.02,
str,chembl,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,chembl,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,chembl,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,drugId,21.02,
str,chembl,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,variantId,21.02,
str,chembl,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,literature,21.02,
str,slapenrich,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,slapenrich,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,slapenrich,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,drugId,21.02,
str,slapenrich,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,variantId,21.02,
str,slapenrich,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,literature,21.02,
str,expression_atlas,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,expression_atlas,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,expression_atlas,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,drugId,21.02,
str,expression_atlas,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,variantId,21.02,
str,expression_atlas,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,literature,21.02,
str,reactome,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,reactome,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,reactome,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,drugId,21.02,
str,reactome,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,variantId,21.02,
str,reactome,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,literature,21.02,
str,phenodigm,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,phenodigm,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,phenodigm,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,drugId,21.02,
str,phenodigm,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,variantId,21.02,
str,phenodigm,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,literature,21.02,
str,uniprot_literature,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,uniprot_literature,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,uniprot_literature,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,drugId,21.02,
str,uniprot_literature,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,variantId,21.02,
str,uniprot_literature,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,literature,21.02,
str,ot_genetics_portal,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,ot_genetics_portal,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,ot_genetics_portal,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,drugId,21.02,
str,ot_genetics_portal,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,variantId,21.02,
str,ot_genetics_portal,evidenceUnresolvedTargetDistinctFieldsCountByDatasource,literature,21.02,
str,europepmc,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,europepmc,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,europepmc,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,europepmc,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,europepmc,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,genomics_england,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,genomics_england,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,genomics_england,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,genomics_england,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,genomics_england,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,chembl,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,chembl,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,chembl,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,chembl,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,chembl,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,expression_atlas,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,expression_atlas,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,expression_atlas,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,expression_atlas,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,expression_atlas,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,reactome,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,reactome,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,reactome,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,reactome,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,reactome,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,phenodigm,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,phenodigm,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,phenodigm,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,phenodigm,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,phenodigm,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,phewas_catalog,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,phewas_catalog,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,phewas_catalog,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,phewas_catalog,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,phewas_catalog,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,cancer_gene_census,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,cancer_gene_census,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,cancer_gene_census,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,cancer_gene_census,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,cancer_gene_census,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,progeny,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,progeny,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,progeny,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,progeny,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,progeny,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,clingen,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,clingen,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,clingen,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,clingen,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,clingen,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,eva,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,eva,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
str,eva,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,drugId,21.02,
str,eva,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,variantId,21.02,
str,eva,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,literature,21.02,
str,gene2phenotype,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,targetFromSourceId,21.02,
str,gene2phenotype,evidenceUnresolvedDiseaseDistinctFieldsCountByDatasource,diseaseFromSourceId,21.02,
